,Customer Type,Type of Travel,satisfaction,Gender,Class,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
20003,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,63.0,1259.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,6.0,0.0
20004,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,58.0,899.0,1.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,4.0
20005,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Business,34.0,2342.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,5.0,2.0,5.0,3.0,5.0,1.0,3.0,0.0
20006,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,63.0,345.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0
20007,Loyal Customer,Business travel,satisfied,Male,Business,54.0,3747.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,0.0
20008,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,49.0,439.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,7.0,3.0
20009,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,34.0,502.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,5.0,2.0,16.0,0.0
20010,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,52.0,2619.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,22.0
20011,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,30.0,2250.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0
20012,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,26.0,1069.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,11.0,0.0
20013,Loyal Customer,Business travel,satisfied,Female,Business,45.0,3316.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,43.0,33.0
20014,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,45.0,404.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0
20015,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,69.0,337.0,1.0,5.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0
20016,Loyal Customer,Personal Travel,satisfied,Female,Eco,63.0,468.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0
20017,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,35.0,626.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,29.0,15.0
20018,Loyal Customer,Business travel,satisfied,Male,Business,28.0,216.0,0.0,4.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,0.0,69.0
20019,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,55.0,323.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,1.0,4.0,4.0,12.0,11.0
20020,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,30.0,228.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,38.0
20021,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,46.0,2254.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,0.0,0.0
20022,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco Plus,39.0,1025.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,0.0,0.0
20023,Loyal Customer,Business travel,satisfied,Male,Business,26.0,2707.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,6.0,0.0
20024,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,36.0,299.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0
20025,disloyal Customer,Business travel,satisfied,Female,Business,25.0,1671.0,5.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,0.0,35.0
20026,Loyal Customer,Business travel,satisfied,Male,Eco,53.0,432.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,4.0,5.0,0.0,0.0
20027,Loyal Customer,Business travel,satisfied,Male,Business,46.0,404.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,7.0,0.0
20028,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,27.0,859.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,0.0,22.0
20029,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,39.0,226.0,2.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,0.0,15.0
20030,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco,56.0,829.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0
20031,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,58.0,1633.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,5.0
20032,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,25.0,557.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,5.0,4.0,32.0,5.2
20033,Loyal Customer,Business travel,satisfied,Female,Business,42.0,3569.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,17.0,16.0
20034,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,24.0,991.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,0.0,8.0
20035,Loyal Customer,Personal Travel,satisfied,Female,Eco,41.0,1440.0,5.0,5.0,5.0,1.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,47.0,31.0
20036,Loyal Customer,Business travel,satisfied,Male,Business,50.0,922.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
20037,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,32.0,163.0,3.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,0.0,0.0
20038,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,23.0,342.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0,4.0,1.0,4.0,5.0,44.0,40.0
20039,Loyal Customer,Personal Travel,satisfied,Female,Eco,9.0,1671.0,5.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,16.0
20040,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,50.0,370.0,2.0,4.0,2.0,1.0,1.0,2.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0
20041,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,10.0,515.0,1.0,2.0,1.0,2.0,5.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0
20042,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,12.0,594.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,73.0,61.0
20043,Loyal Customer,Business travel,satisfied,Male,Business,60.0,692.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,9.0,14.0
20044,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,34.0,409.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0
20045,Loyal Customer,Business travel,satisfied,Male,Eco,36.0,669.0,5.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0
20046,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,11.0,991.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,81.0,88.0
20047,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,36.0,1519.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,44.0,37.0
20048,Loyal Customer,Business travel,satisfied,Male,Business,35.0,190.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
20049,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,37.0,3387.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0
20050,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,17.0,106.0,3.0,4.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,0.0,6.0
20051,Loyal Customer,Business travel,satisfied,Female,Business,24.0,1138.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0
20052,Loyal Customer,Personal Travel,satisfied,Male,Eco,36.0,402.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,3.0
20053,Loyal Customer,Business travel,satisfied,Female,Business,51.0,2310.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,0.0
20054,disloyal Customer,Business travel,satisfied,Male,Business,27.0,1232.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,68.0,62.0
20055,Loyal Customer,Business travel,satisfied,Male,Business,35.0,1476.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,0.0,0.0
20056,Loyal Customer,Business travel,satisfied,Female,Business,31.0,2779.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,28.0,18.0
20057,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,28.0,634.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0
20058,disloyal Customer,Business travel,satisfied,Female,Business,41.0,397.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0
20059,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco,29.0,867.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,12.0,1.0
20060,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,64.0,1105.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,0.0,2.0
20061,Loyal Customer,Business travel,satisfied,Female,Eco,24.0,1005.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,27.0,38.0
20062,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,48.0,481.0,2.0,5.0,2.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,5.0,4.0,1.0,0.0,0.0
20063,Loyal Customer,Business travel,satisfied,Female,Business,24.0,3560.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,0.0,0.0
20064,Loyal Customer,Personal Travel,satisfied,Male,Eco,48.0,404.0,4.0,3.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0
20065,Loyal Customer,Business travel,satisfied,Female,Business,55.0,236.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0
20066,disloyal Customer,Business travel,satisfied,Female,Business,29.0,641.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,0.0,0.0
20067,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,28.0,143.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,46.0,36.0
20068,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,20.0,573.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,1.0,27.0
20069,Loyal Customer,Business travel,satisfied,Male,Business,21.0,1657.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0
20070,Loyal Customer,Business travel,satisfied,Male,Eco,55.0,262.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,0.0
20071,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,24.0,1076.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,0.0,0.0
20072,Loyal Customer,Business travel,satisfied,Male,Business,47.0,3695.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0
20073,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,7.0,432.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0
20074,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,23.0,197.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0
20075,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,36.0,583.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,25.0,7.0
20076,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco Plus,34.0,277.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,0.0,0.0
20077,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,30.0,522.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,6.0
20078,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,11.0,140.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,0.0,0.0
20079,Loyal Customer,Business travel,satisfied,Female,Business,13.0,2583.0,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,0.0,0.0
20080,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,40.0,562.0,3.0,5.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,41.0,42.0
20081,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco,47.0,756.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,18.0,7.0
20082,Loyal Customer,Business travel,neutral or dissatisfied,Male,Business,80.0,705.0,3.0,5.0,5.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,6.0,2.0
20083,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,25.0,626.0,3.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,5.0,2.0,0.0,0.0
20084,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,54.0,526.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0
20085,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,64.0,874.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,5.0,2.0,22.0,12.0
20086,Loyal Customer,Business travel,satisfied,Male,Eco,27.0,2072.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0
20087,Loyal Customer,Business travel,satisfied,Male,Business,54.0,2245.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,15.0,0.0
20088,Loyal Customer,Business travel,satisfied,Female,Business,51.0,3231.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,4.0
20089,Loyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,34.0,670.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,34.0,53.0
20090,Loyal Customer,Business travel,satisfied,Female,Business,53.0,3406.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0
20091,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,24.0,239.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0
20092,Loyal Customer,Business travel,satisfied,Female,Business,28.0,2647.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0,2.0
20093,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,62.0,1005.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,17.0,58.0
20094,Loyal Customer,Business travel,satisfied,Male,Business,41.0,2285.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0
20095,Loyal Customer,Business travel,satisfied,Female,Business,57.0,3305.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,0.0,1.0
20096,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,49.0,391.0,1.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,0.0,0.0
20097,Loyal Customer,Business travel,satisfied,Male,Business,65.0,3556.0,0.0,5.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,0.0
20098,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,13.0,468.0,1.0,4.0,5.0,1.0,4.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,29.0,20.0
20099,disloyal Customer,Business travel,neutral or dissatisfied,Male,Eco,24.0,696.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,8.0,18.0
20100,Loyal Customer,Business travel,satisfied,Male,Business,51.0,2818.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,46.0,15.0
20101,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,20.0,1013.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,0.0,2.0
20102,Loyal Customer,Business travel,satisfied,Male,Business,54.0,481.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0
20103,Loyal Customer,Business travel,satisfied,Male,Business,40.0,587.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,6.0
20104,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,58.0,328.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,150.0,158.0
20105,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,27.0,89.0,3.0,0.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,81.0,82.0
20106,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,43.0,106.0,2.0,0.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,0.0,0.0
20107,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco Plus,47.0,140.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0
20108,Loyal Customer,Business travel,satisfied,Female,Business,55.0,2159.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.0
20109,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,18.0,502.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,49.0
20110,Loyal Customer,Business travel,satisfied,Female,Business,28.0,2233.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,13.0
20111,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Business,69.0,226.0,4.0,5.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0
20112,Loyal Customer,Business travel,satisfied,Female,Business,54.0,290.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,0.0
20113,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,36.0,1183.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,138.0,128.0
20114,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,54.0,612.0,1.0,4.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,18.0,18.0
20115,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,61.0,594.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,5.0,0.0,0.0
20116,Loyal Customer,Business travel,neutral or dissatisfied,Female,Business,49.0,547.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,4.0
20117,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,65.0,429.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0
20118,Loyal Customer,Business travel,satisfied,Male,Business,41.0,1771.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
20119,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco Plus,26.0,106.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,2.0,13.0
20120,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,27.0,992.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,15.0,13.0
20121,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco Plus,35.0,1590.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,1.0,5.0,2.0,5.0,12.0,0.0
20122,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,27.0,500.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0
20123,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,50.0,1208.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0
20124,Loyal Customer,Business travel,satisfied,Male,Business,19.0,2794.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,0.0,0.0
20125,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,37.0,1183.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0
20126,Loyal Customer,Business travel,neutral or dissatisfied,Male,Eco,71.0,239.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,11.0,11.0
20127,disloyal Customer,Business travel,neutral or dissatisfied,Female,Eco,15.0,997.0,2.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0
20128,Loyal Customer,Business travel,satisfied,Female,Eco,54.0,102.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,5.0
20129,Loyal Customer,Business travel,satisfied,Male,Eco,38.0,916.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,4.0,5.0,10.0,10.0
20130,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco Plus,62.0,618.0,2.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0
20131,Loyal Customer,Business travel,satisfied,Female,Business,53.0,1127.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0
20132,Loyal Customer,Business travel,satisfied,Male,Business,49.0,594.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,29.0,20.0
20133,Loyal Customer,Business travel,satisfied,Male,Eco Plus,35.0,1133.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0
20134,Loyal Customer,Business travel,satisfied,Male,Eco,45.0,563.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,0.0
20135,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,39.0,102.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0
20136,Loyal Customer,Business travel,satisfied,Male,Business,47.0,2844.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0
20137,disloyal Customer,Business travel,neutral or dissatisfied,Male,Business,26.0,405.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0
20138,Loyal Customer,Personal Travel,neutral or dissatisfied,Female,Eco,12.0,1635.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,1.0,86.0,92.0
20139,Loyal Customer,Personal Travel,neutral or dissatisfied,Male,Eco,48.0,1192.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0
